"","year","fips","leaid","enr_lep","enr_all","psenr_lep","psenr_all","ratio_lep"
"224",2017,"Arizona","0400026",1,525,-6,7,0.0019047619047619
"225",2017,"Arizona","0400028",0,95,-2,-2,0
"226",2017,"Arizona","0400031",13,563,-2,-2,0.0230905861456483
"227",2017,"Arizona","0400033",24,235,-2,-2,0.102127659574468
"228",2017,"Arizona","0400034",48,818,-2,-2,0.058679706601467
"229",2017,"Arizona","0400036",0,319,-4,-4,0
"230",2017,"Arizona","0400037",10,297,-4,-4,0.0336700336700337
"231",2017,"Arizona","0400040",11,64,-2,-2,0.171875
"232",2017,"Arizona","0400041",16,257,-2,-2,0.0622568093385214
"233",2017,"Arizona","0400043",0,168,-2,-2,0
"234",2017,"Arizona","0400047",0,300,-4,-4,0
"235",2017,"Arizona","0400052",21,360,-2,-2,0.0583333333333333
"236",2017,"Arizona","0400053",2,703,-2,-2,0.00284495021337127
"237",2017,"Arizona","0400054",4,495,-2,-2,0.00808080808080808
"238",2017,"Arizona","0400055",0,63,-2,-2,0
"239",2017,"Arizona","0400056",0,842,-2,-2,0
"240",2017,"Arizona","0400057",0,120,-2,-2,0
"241",2017,"Arizona","0400061",0,80,-2,-2,0
"242",2017,"Arizona","0400065",0,3053,-8,-8,0
"243",2017,"Arizona","0400067",6,29,-2,-2,0.206896551724138
"244",2017,"Arizona","0400068",13,341,-4,-4,0.0381231671554252
"245",2017,"Arizona","0400069",0,151,-2,-2,0
"246",2017,"Arizona","0400070",0,440,-2,-2,0
"247",2017,"Arizona","0400071",0,252,-2,-2,0
"248",2017,"Arizona","0400072",15,479,-4,-4,0.0313152400835073
"249",2017,"Arizona","0400074",1,1359,-8,-8,0.000735835172921266
"250",2017,"Arizona","0400075",14,418,-2,-2,0.0334928229665072
"251",2017,"Arizona","0400077",1,48,-2,-2,0.0208333333333333
"252",2017,"Arizona","0400078",0,366,-4,-4,0
"253",2017,"Arizona","0400079",0,326,-4,-4,0
"254",2017,"Arizona","0400081",2,416,-2,-2,0.00480769230769231
"255",2017,"Arizona","0400082",22,1896,-6,-6,0.0116033755274262
"256",2017,"Arizona","0400083",153,724,-12,-12,0.211325966850829
"257",2017,"Arizona","0400089",1,151,-2,-2,0.00662251655629139
"258",2017,"Arizona","0400090",0,144,-2,-2,0
"259",2017,"Arizona","0400092",17,461,-2,-2,0.0368763557483731
"260",2017,"Arizona","0400093",2,229,-2,-2,0.00873362445414847
"261",2017,"Arizona","0400094",0,99,-2,-2,0
"262",2017,"Arizona","0400095",6,110,-2,-2,0.0545454545454545
"263",2017,"Arizona","0400096",0,197,-2,-2,0
"264",2017,"Arizona","0400097",0,647,-2,-2,0
"265",2017,"Arizona","0400098",2,327,-2,-2,0.00611620795107034
"266",2017,"Arizona","0400099",0,88,-2,-2,0
"267",2017,"Arizona","0400100",39,644,-2,-2,0.0605590062111801
"268",2017,"Arizona","0400102",81,358,-2,-2,0.226256983240223
"269",2017,"Arizona","0400103",62,1444,-14,-14,0.0429362880886427
"270",2017,"Arizona","0400106",0,357,-2,-2,0
"271",2017,"Arizona","0400107",50,472,-4,-4,0.105932203389831
"272",2017,"Arizona","0400108",10,260,-4,-4,0.0384615384615385
"273",2017,"Arizona","0400109",117,327,-2,-2,0.357798165137615
"274",2017,"Arizona","0400111",0,322,-2,-2,0
"275",2017,"Arizona","0400112",87,8048,-18,-18,0.0108101391650099
"276",2017,"Arizona","0400113",0,74,-2,-2,0
"277",2017,"Arizona","0400115",2,236,-2,-2,0.00847457627118644
"278",2017,"Arizona","0400121",0,193,-2,-2,0
"279",2017,"Arizona","0400122",103,352,-2,-2,0.292613636363636
"280",2017,"Arizona","0400124",3,85,-2,-2,0.0352941176470588
"281",2017,"Arizona","0400126",0,92,-4,-4,0
"282",2017,"Arizona","0400129",2,158,-2,-2,0.0126582278481013
"283",2017,"Arizona","0400130",32,462,-4,-4,0.0692640692640693
"284",2017,"Arizona","0400131",0,776,-8,-8,0
"285",2017,"Arizona","0400134",0,789,-2,-2,0
"286",2017,"Arizona","0400135",15,503,-2,-2,0.0298210735586481
"287",2017,"Arizona","0400141",0,119,-2,-2,0
"288",2017,"Arizona","0400144",8,144,-2,-2,0.0555555555555556
"289",2017,"Arizona","0400145",4,37,-2,-2,0.108108108108108
"290",2017,"Arizona","0400147",0,112,-2,-2,0
"291",2017,"Arizona","0400149",28,459,-4,-4,0.0610021786492375
"292",2017,"Arizona","0400150",82,266,-4,-4,0.308270676691729
"293",2017,"Arizona","0400151",48,158,-2,-2,0.30379746835443
"294",2017,"Arizona","0400153",7,141,-2,-2,0.049645390070922
"295",2017,"Arizona","0400154",10,79,-2,-2,0.126582278481013
"296",2017,"Arizona","0400157",58,743,-4,-4,0.0780619111709287
"297",2017,"Arizona","0400159",0,121,-2,-2,0
"298",2017,"Arizona","0400160",0,24,-2,-2,0
"299",2017,"Arizona","0400163",1,144,-8,-8,0.00694444444444444
"300",2017,"Arizona","0400164",12,27,-2,-2,0.444444444444444
"301",2017,"Arizona","0400165",0,152,-2,-2,0
"302",2017,"Arizona","0400181",0,408,0,86,0
"303",2017,"Arizona","0400182",0,338,-4,-4,0
"304",2017,"Arizona","0400184",13,429,-2,-2,0.0303030303030303
"305",2017,"Arizona","0400185",188,716,-2,-2,0.262569832402235
"306",2017,"Arizona","0400187",0,209,-2,-2,0
"307",2017,"Arizona","0400189",0,20,-2,-2,0
"308",2017,"Arizona","0400190",103,605,-4,-4,0.170247933884298
"309",2017,"Arizona","0400191",161,1374,-6,-6,0.117176128093159
"310",2017,"Arizona","0400201",0,104,-2,-2,0
"311",2017,"Arizona","0400202",12,710,-6,-6,0.0169014084507042
"312",2017,"Arizona","0400204",0,269,-2,-2,0
"313",2017,"Arizona","0400205",2,295,-2,-2,0.00677966101694915
"314",2017,"Arizona","0400208",0,181,-2,-2,0
"315",2017,"Arizona","0400209",0,205,-4,-4,0
"316",2017,"Arizona","0400210",0,97,-2,-2,0
"317",2017,"Arizona","0400211",0,217,-2,-2,0
"318",2017,"Arizona","0400212",19,1234,-8,39,0.0153970826580227
"319",2017,"Arizona","0400213",0,121,-2,-2,0
"320",2017,"Arizona","0400214",0,29,-2,-2,0
"321",2017,"Arizona","0400217",1,247,-2,-2,0.00404858299595142
"322",2017,"Arizona","0400218",256,882,-2,-2,0.290249433106576
"323",2017,"Arizona","0400219",89,390,-6,12,0.228205128205128
"324",2017,"Arizona","0400221",38,315,-2,-2,0.120634920634921
"325",2017,"Arizona","0400223",27,687,-2,-2,0.0393013100436681
"326",2017,"Arizona","0400225",0,698,-2,-2,0
"327",2017,"Arizona","0400227",13,168,-2,-2,0.0773809523809524
"328",2017,"Arizona","0400229",61,300,36,69,0.203333333333333
"329",2017,"Arizona","0400230",224,605,-2,-2,0.370247933884297
"330",2017,"Arizona","0400231",0,198,-2,-2,0
"331",2017,"Arizona","0400232",4,440,-2,-2,0.00909090909090909
"332",2017,"Arizona","0400235",17,314,-2,-2,0.054140127388535
"333",2017,"Arizona","0400237",8,349,-2,-2,0.0229226361031519
"334",2017,"Arizona","0400238",0,253,-2,-2,0
"335",2017,"Arizona","0400239",130,1115,-2,-2,0.116591928251121
"336",2017,"Arizona","0400241",3,2474,-4,-4,0.00121261115602264
"337",2017,"Arizona","0400243",10,147,-2,-2,0.0680272108843537
"338",2017,"Arizona","0400244",186,892,-4,-4,0.208520179372197
"339",2017,"Arizona","0400246",1,525,-6,-6,0.0019047619047619
"340",2017,"Arizona","0400248",4,367,-4,-4,0.0108991825613079
"341",2017,"Arizona","0400254",0,173,-4,-4,0
"342",2017,"Arizona","0400255",2,792,0,109,0.00252525252525253
"343",2017,"Arizona","0400258",2,98,-2,-2,0.0204081632653061
"344",2017,"Arizona","0400259",65,604,-2,-2,0.107615894039735
"345",2017,"Arizona","0400261",0,684,-2,-2,0
"346",2017,"Arizona","0400263",2,28,-2,-2,0.0714285714285714
"347",2017,"Arizona","0400264",3,53,-2,-2,0.0566037735849057
"348",2017,"Arizona","0400266",0,89,-2,-2,0
"349",2017,"Arizona","0400267",0,28,-2,-2,0
"350",2017,"Arizona","0400268",42,824,-2,-2,0.0509708737864078
"351",2017,"Arizona","0400274",0,158,-2,-2,0
"352",2017,"Arizona","0400275",0,57,-2,-2,0
"353",2017,"Arizona","0400276",0,114,-2,-2,0
"354",2017,"Arizona","0400278",0,31,-2,-2,0
"355",2017,"Arizona","0400279",11,301,0,41,0.0365448504983389
"356",2017,"Arizona","0400280",5,498,-2,-2,0.0100401606425703
"357",2017,"Arizona","0400281",0,509,-2,-2,0
"358",2017,"Arizona","0400282",598,1915,-2,62,0.312271540469974
"359",2017,"Arizona","0400284",129,262,-2,-2,0.49236641221374
"360",2017,"Arizona","0400285",0,63,-2,-2,0
"361",2017,"Arizona","0400288",1,236,-2,-2,0.00423728813559322
"362",2017,"Arizona","0400290",177,692,-2,-2,0.255780346820809
"363",2017,"Arizona","0400295",125,6939,-18,169,0.0180141230724888
"364",2017,"Arizona","0400303",6,347,-2,-2,0.0172910662824208
"365",2017,"Arizona","0400310",8,522,-2,-2,0.0153256704980843
"366",2017,"Arizona","0400311",6,717,-14,-14,0.00836820083682008
"367",2017,"Arizona","0400315",0,76,-4,-4,0
"368",2017,"Arizona","0400317",1,281,-2,-2,0.00355871886120996
"369",2017,"Arizona","0400318",62,247,-2,-2,0.251012145748988
"370",2017,"Arizona","0400320",10,445,-4,-4,0.0224719101123595
"371",2017,"Arizona","0400321",6,68,-2,-2,0.0882352941176471
"372",2017,"Arizona","0400322",3,183,-2,-2,0.0163934426229508
"373",2017,"Arizona","0400323",0,327,-2,-2,0
"374",2017,"Arizona","0400326",49,757,-2,-2,0.0647291941875826
"375",2017,"Arizona","0400327",4,1173,-6,-6,0.00341005967604433
"376",2017,"Arizona","0400328",0,70,0,12,0
"377",2017,"Arizona","0400329",222,11148,-2,-2,0.0199138858988159
"378",2017,"Arizona","0400330",0,426,-2,-2,0
"379",2017,"Arizona","0400332",0,103,-2,-2,0
"380",2017,"Arizona","0400339",0,308,-2,-2,0
"381",2017,"Arizona","0400340",21,1051,-2,-2,0.0199809705042816
"382",2017,"Arizona","0400343",27,205,-4,-4,0.131707317073171
"383",2017,"Arizona","0400344",0,8,-2,-2,0
"384",2017,"Arizona","0400350",23,161,-2,-2,0.142857142857143
"385",2017,"Arizona","0400351",2,68,-2,-2,0.0294117647058824
"386",2017,"Arizona","0400352",16,232,-2,-2,0.0689655172413793
"387",2017,"Arizona","0400353",8,487,-2,-2,0.0164271047227926
"388",2017,"Arizona","0400354",15,530,-2,-2,0.0283018867924528
"389",2017,"Arizona","0400355",67,439,-2,-2,0.152619589977221
"390",2017,"Arizona","0400356",15,211,-2,-2,0.0710900473933649
"391",2017,"Arizona","0400357",1,165,-2,-2,0.00606060606060606
"392",2017,"Arizona","0400359",0,271,-2,-2,0
"393",2017,"Arizona","0400361",185,2003,-4,44,0.0923614578132801
"394",2017,"Arizona","0400363",0,102,-2,-2,0
"395",2017,"Arizona","0400364",0,241,-4,-4,0
"396",2017,"Arizona","0400366",4,359,-2,-2,0.011142061281337
"397",2017,"Arizona","0400367",24,269,-4,-4,0.0892193308550186
"398",2017,"Arizona","0400368",15,476,-2,-2,0.0315126050420168
"399",2017,"Arizona","0400370",12,118,-2,-2,0.101694915254237
"400",2017,"Arizona","0400373",7,512,-8,-8,0.013671875
"401",2017,"Arizona","0400374",28,364,-2,-2,0.0769230769230769
"402",2017,"Arizona","0400376",37,246,-2,-2,0.150406504065041
"403",2017,"Arizona","0400377",2,76,-2,-2,0.0263157894736842
"404",2017,"Arizona","0400381",4,222,-4,-4,0.018018018018018
"405",2017,"Arizona","0400382",8,129,-2,-2,0.062015503875969
"406",2017,"Arizona","0400384",2,211,-2,-2,0.00947867298578199
"407",2017,"Arizona","0400385",48,299,-2,-2,0.160535117056856
"408",2017,"Arizona","0400386",59,323,-2,-2,0.18266253869969
"409",2017,"Arizona","0400387",6,69,-2,-2,0.0869565217391304
"410",2017,"Arizona","0400388",8,166,-2,-2,0.0481927710843374
"411",2017,"Arizona","0400389",73,434,-2,-2,0.168202764976959
"412",2017,"Arizona","0400391",10,25,-2,-2,0.4
"413",2017,"Arizona","0400393",0,9,-2,-2,0
"414",2017,"Arizona","0400394",23,94,-2,-2,0.24468085106383
"415",2017,"Arizona","0400395",10,734,-8,-8,0.0136239782016349
"416",2017,"Arizona","0400396",7,142,-2,-2,0.0492957746478873
"417",2017,"Arizona","0400397",32,175,-2,-2,0.182857142857143
"418",2017,"Arizona","0400399",1,162,-2,-2,0.00617283950617284
"419",2017,"Arizona","0400401",34,209,-2,-2,0.162679425837321
"420",2017,"Arizona","0400402",6,125,-4,-4,0.048
"421",2017,"Arizona","0400403",0,8,-2,-2,0
"422",2017,"Arizona","0400404",0,11,-2,-2,0
"423",2017,"Arizona","0400405",7,211,-2,-2,0.033175355450237
"424",2017,"Arizona","0400406",3,546,-2,-2,0.00549450549450549
"425",2017,"Arizona","0400407",0,333,-6,-6,0
"426",2017,"Arizona","0400409",0,159,-2,-2,0
"427",2017,"Arizona","0400413",11,527,-4,-4,0.0208728652751423
"428",2017,"Arizona","0400414",0,113,-2,-2,0
"429",2017,"Arizona","0400415",1,373,-2,-2,0.00268096514745308
"430",2017,"Arizona","0400417",0,458,-2,-2,0
"431",2017,"Arizona","0400419",0,15,-2,-2,0
"432",2017,"Arizona","0400420",0,30,-4,-4,0
"433",2017,"Arizona","0400423",0,180,-2,-2,0
"434",2017,"Arizona","0400424",9,815,0,46,0.0110429447852761
"435",2017,"Arizona","0400425",51,698,0,24,0.0730659025787966
"436",2017,"Arizona","0400426",0,147,-2,-2,0
"437",2017,"Arizona","0400427",11,2362,-2,-2,0.00465707027942422
"438",2017,"Arizona","0400429",33,472,-2,-2,0.0699152542372881
"439",2017,"Arizona","0400432",43,5502,-4,-4,0.00781533987640858
"440",2017,"Arizona","0400438",271,811,-2,-2,0.334155363748459
"441",2017,"Arizona","0400439",7,197,-2,-2,0.0355329949238579
"442",2017,"Arizona","0400440",1,733,-2,-2,0.00136425648021828
"443",2017,"Arizona","0400441",0,395,-2,-2,0
"444",2017,"Arizona","0400442",6,132,-2,-2,0.0454545454545455
"445",2017,"Arizona","0400444",25,258,-2,-2,0.0968992248062016
